2026/213T06:43:00	x	3C286	60.0	0.439792	893.7	155.641	4.92086e-4	0.00000000	0.00000000	96.353	72.256	165.708	96.356	72.256	166.610	61253.27986	-	False	False
2026/213T06:44:30	x	3C286	60.0	0.386804	820.0	161.171	4.71732e-4	0.00000000	0.00000000	96.676	72.565	165.708	96.679	72.565	166.610	61253.28090	-	False	False
2026/213T06:46:00	x	3C286	60.0	0.383522	800.7	154.223	4.78981e-4	0.00000000	0.00000000	97.006	72.873	165.708	97.009	72.874	166.610	61253.28194	-	False	False
2026/213T06:47:30	x	3C286	60.0	0.273391	626.1	148.790	4.36642e-4	0.00000000	0.00000000	97.345	73.182	165.708	97.348	73.183	166.610	61253.28299	-	False	False
2026/213T07:06:00	x	1041+536	60.0	0.017244	49.3	-116.596	3.49730e-4	0.00000000	0.00000000	323.458	63.019	165.708	323.456	63.019	166.610	61253.29583	-	False	False
2026/213T07:07:30	x	1041+536	60.0	0.017032	48.3	-119.571	3.52458e-4	0.00000000	0.00000000	323.181	62.833	165.708	323.180	62.834	166.610	61253.29688	-	False	False
2026/213T07:09:00	x	1041+536	60.0	0.007159	20.1	-109.547	3.55498e-4	0.00000000	0.00000000	322.911	62.646	165.708	322.909	62.647	166.610	61253.29792	-	False	False
2026/213T07:10:30	x	1041+536	60.0	0.014017	39.3	-109.925	3.56679e-4	0.00000000	0.00000000	322.645	62.458	165.708	322.644	62.459	166.610	61253.29896	-	False	False
2026/213T07:12:00	x	1041+536	60.0	0.008896	25.0	-103.572	3.55279e-4	0.00000000	0.00000000	322.386	62.269	165.708	322.384	62.269	166.610	61253.30000	-	False	False
2026/213T07:13:30	x	1041+536	60.0	0.015746	44.0	-103.806	3.58108e-4	0.00000000	0.00000000	322.131	62.079	165.708	322.130	62.079	166.610	61253.30104	-	False	False
2026/213T07:15:00	x	1041+536	60.0	0.016569	46.0	-101.978	3.59973e-4	0.00000000	0.00000000	321.882	61.887	165.708	321.881	61.888	166.610	61253.30208	-	False	False
2026/213T07:16:30	x	1041+536	60.0	0.009528	26.4	-90.136	3.61562e-4	0.00000000	0.00000000	321.638	61.695	165.708	321.637	61.695	166.610	61253.30313	-	False	False
2026/213T07:18:00	x	1041+536	60.0	0.014841	41.1	-104.638	3.61103e-4	0.00000000	0.00000000	321.400	61.501	165.708	321.398	61.502	166.610	61253.30417	-	False	False
2026/213T07:19:30	x	1041+536	60.0	0.010791	29.9	-104.772	3.60863e-4	0.00000000	0.00000000	321.166	61.307	165.708	321.165	61.307	166.610	61253.30521	-	False	False
